order_item_id,order_id,sku_id,quantity,unit_price,total_price
11413,3801,1001,1,54,54
11414,3802,1381,1,286,286
11415,3802,1265,3,214,642
11416,3803,1443,1,127,127
11417,3803,1306,1,24,24
11418,3803,1178,3,149,447
11419,3803,1144,3,42,126
11420,3804,1482,3,205,615
11421,3804,1091,3,86,258
11422,3804,1180,1,150,150
11423,3805,1249,2,183,366
11424,3805,1135,3,307,921
11425,3805,1083,1,170,170
11426,3806,1341,2,102,204
11427,3806,1395,3,184,552
11428,3806,1251,2,275,550
11429,3806,1373,1,27,27
11430,3806,1065,2,120,240
11431,3807,1115,2,219,438
11432,3807,1414,1,302,302
11433,3807,1231,2,236,472
11434,3807,1027,1,376,376
11435,3808,1195,3,416,1248
11436,3808,1415,3,111,333
11437,3808,1434,3,231,693
11438,3809,1154,3,405,1215
11439,3809,1495,3,173,519
11440,3809,1327,2,189,378
11441,3810,1252,3,272,816
11442,3810,1498,3,159,477
11443,3810,1336,3,363,1089
11444,3810,1443,3,127,381
11445,3810,1331,1,296,296
11446,3811,1383,1,22,22
11447,3811,1450,2,156,312
11448,3811,1242,3,73,219
11449,3812,1002,2,60,120
11450,3812,1444,2,245,490
11451,3812,1442,3,67,201
11452,3812,1185,3,86,258
11453,3812,1275,3,186,558
11454,3813,1364,3,125,375
11455,3813,1177,2,408,816
11456,3813,1054,1,413,413
11457,3813,1281,2,42,84
11458,3813,1180,1,150,150
11459,3814,1014,1,163,163
11460,3814,1379,1,217,217
11461,3814,1011,3,90,270
11462,3814,1314,1,274,274
11463,3814,1263,1,136,136
11464,3815,1295,1,132,132
11465,3815,1358,2,321,642
11466,3815,1404,2,408,816
11467,3815,1384,2,369,738
11468,3816,1372,2,435,870
11469,3817,1332,2,70,140
11470,3817,1404,2,408,816
11471,3817,1187,2,98,196
11472,3817,1009,2,46,92
11473,3818,1342,1,418,418
11474,3818,1054,2,413,826
11475,3819,1268,1,347,347
11476,3819,1275,3,186,558
11477,3820,1076,3,180,540
11478,3820,1447,3,405,1215
11479,3820,1166,3,312,936
11480,3820,1312,2,280,560
11481,3821,1004,2,272,544
11482,3821,1216,1,423,423
11483,3821,1226,1,170,170
11484,3821,1009,1,46,46
11485,3821,1448,3,113,339
11486,3822,1347,1,418,418
11487,3822,1172,2,305,610
11488,3823,1343,3,116,348
11489,3823,1454,2,131,262
11490,3823,1102,2,38,76
11491,3823,1100,3,231,693
11492,3824,1066,1,54,54
11493,3824,1167,1,151,151
11494,3824,1067,2,320,640
11495,3824,1231,2,236,472
11496,3824,1075,2,74,148
11497,3825,1080,2,278,556
11498,3825,1254,1,182,182
11499,3825,1179,3,335,1005
11500,3825,1455,1,31,31
11501,3826,1394,3,246,738
11502,3826,1085,1,326,326
11503,3826,1328,3,213,639
11504,3827,1287,2,344,688
11505,3827,1415,3,111,333
11506,3827,1349,1,45,45
11507,3827,1069,1,290,290
11508,3827,1382,1,76,76
11509,3828,1012,3,445,1335
11510,3828,1145,2,328,656
11511,3829,1122,1,278,278
11512,3829,1076,2,180,360
11513,3829,1051,2,57,114
11514,3829,1361,3,149,447
11515,3829,1489,3,149,447
11516,3830,1433,1,217,217
11517,3830,1063,3,313,939
11518,3831,1289,3,385,1155
11519,3831,1011,2,90,180
11520,3831,1389,2,326,652
11521,3831,1150,2,191,382
11522,3831,1434,3,231,693
11523,3832,1426,1,383,383
11524,3832,1181,1,51,51
11525,3832,1214,1,113,113
11526,3832,1118,2,434,868
11527,3832,1323,1,42,42
11528,3833,1003,2,84,168
11529,3833,1390,3,180,540
11530,3833,1371,1,75,75
11531,3833,1363,2,235,470
11532,3833,1437,3,308,924
11533,3834,1256,3,395,1185
11534,3834,1242,3,73,219
11535,3835,1248,1,160,160
11536,3835,1342,1,418,418
11537,3835,1090,2,279,558
11538,3835,1030,2,441,882
11539,3835,1221,3,273,819
11540,3836,1194,3,365,1095
11541,3836,1432,3,133,399
11542,3836,1123,2,134,268
11543,3836,1050,3,151,453
11544,3836,1244,1,282,282
11545,3837,1024,1,21,21
11546,3838,1413,2,124,248
11547,3838,1432,2,133,266
11548,3838,1095,3,212,636
11549,3838,1030,2,441,882
11550,3839,1072,2,387,774
11551,3839,1145,1,328,328
11552,3839,1355,1,346,346
11553,3839,1024,2,21,42
11554,3840,1013,1,389,389
11555,3841,1203,2,271,542
11556,3841,1444,1,245,245
11557,3841,1153,3,336,1008
11558,3841,1226,1,170,170
11559,3842,1377,3,183,549
11560,3842,1156,2,354,708
11561,3843,1285,1,120,120
11562,3843,1425,2,365,730
11563,3844,1115,3,219,657
11564,3844,1015,2,283,566
11565,3844,1481,1,317,317
11566,3844,1264,1,144,144
11567,3844,1478,3,264,792
11568,3845,1138,2,281,562
11569,3845,1068,3,443,1329
11570,3845,1098,1,153,153
11571,3845,1011,2,90,180
11572,3845,1301,2,103,206
11573,3846,1463,1,18,18
11574,3847,1388,3,239,717
11575,3847,1291,2,399,798
11576,3847,1057,2,93,186
11577,3847,1193,3,414,1242
11578,3848,1216,1,423,423
11579,3848,1164,3,61,183
11580,3848,1290,2,341,682
11581,3848,1015,2,283,566
11582,3848,1116,2,99,198
11583,3849,1240,1,204,204
11584,3849,1054,3,413,1239
11585,3850,1205,1,445,445
11586,3851,1229,3,194,582
11587,3851,1013,2,389,778
11588,3851,1290,1,341,341
11589,3851,1195,1,416,416
11590,3852,1191,3,216,648
11591,3852,1306,1,24,24
11592,3852,1328,1,213,213
11593,3852,1283,1,28,28
11594,3852,1044,3,80,240
11595,3853,1385,3,371,1113
11596,3853,1187,1,98,98
11597,3853,1332,3,70,210
11598,3853,1462,2,349,698
11599,3853,1460,2,182,364
11600,3854,1350,2,341,682
11601,3854,1214,2,113,226
11602,3854,1028,3,95,285
11603,3855,1001,3,54,162
11604,3855,1019,2,107,214
11605,3856,1260,2,168,336
11606,3856,1407,2,65,130
11607,3856,1171,1,225,225
11608,3856,1077,3,360,1080
11609,3856,1133,1,188,188
11610,3857,1447,3,405,1215
11611,3857,1258,2,448,896
11612,3857,1175,3,122,366
11613,3858,1293,2,160,320
11614,3858,1197,3,337,1011
11615,3858,1120,3,428,1284
11616,3858,1122,2,278,556
11617,3859,1419,1,112,112
11618,3859,1376,2,254,508
11619,3859,1103,3,238,714
11620,3860,1213,2,98,196
11621,3860,1267,1,415,415
11622,3860,1191,2,216,432
11623,3860,1220,2,361,722
11624,3860,1269,2,357,714
11625,3861,1415,1,111,111
11626,3861,1016,1,430,430
11627,3861,1241,3,164,492
11628,3861,1409,1,346,346
11629,3861,1127,2,288,576
11630,3862,1053,2,39,78
11631,3862,1085,1,326,326
11632,3863,1447,3,405,1215
11633,3864,1359,2,47,94
11634,3865,1489,3,149,447
11635,3865,1477,1,170,170
11636,3865,1414,1,302,302
11637,3865,1303,2,133,266
11638,3866,1171,2,225,450
11639,3866,1319,3,430,1290
11640,3867,1045,2,30,60
11641,3867,1031,2,167,334
11642,3867,1145,3,328,984
11643,3868,1045,3,30,90
11644,3868,1461,3,301,903
11645,3869,1238,2,222,444
11646,3870,1221,2,273,546
11647,3870,1040,1,225,225
11648,3870,1064,1,124,124
11649,3870,1470,1,438,438
11650,3870,1459,2,98,196
11651,3871,1322,1,187,187
11652,3871,1440,2,195,390
11653,3871,1090,1,279,279
11654,3872,1460,3,182,546
11655,3872,1415,2,111,222
11656,3872,1180,2,150,300
11657,3873,1402,3,446,1338
11658,3873,1190,3,182,546
11659,3873,1267,3,415,1245
11660,3873,1132,3,172,516
11661,3874,1164,1,61,61
11662,3874,1097,2,371,742
11663,3874,1446,1,73,73
11664,3874,1136,3,342,1026
11665,3875,1209,1,114,114
11666,3875,1260,2,168,336
11667,3875,1153,3,336,1008
11668,3875,1454,2,131,262
11669,3876,1024,2,21,42
11670,3877,1248,1,160,160
11671,3877,1225,2,264,528
11672,3877,1228,3,384,1152
11673,3877,1024,2,21,42
11674,3878,1201,2,244,488
11675,3879,1160,3,208,624
11676,3879,1141,2,433,866
11677,3880,1213,3,98,294
11678,3880,1400,2,253,506
11679,3880,1306,1,24,24
11680,3881,1274,3,264,792
11681,3881,1037,2,338,676
11682,3881,1057,1,93,93
11683,3881,1448,2,113,226
11684,3882,1483,1,410,410
11685,3883,1116,3,99,297
11686,3883,1383,3,22,66
11687,3883,1415,1,111,111
11688,3883,1073,1,59,59
11689,3884,1161,3,439,1317
11690,3884,1257,3,75,225
11691,3884,1478,2,264,528
11692,3884,1034,3,422,1266
11693,3884,1346,2,375,750
11694,3885,1070,1,346,346
11695,3885,1472,3,285,855
11696,3885,1053,2,39,78
11697,3886,1019,1,107,107
11698,3886,1314,2,274,548
11699,3886,1435,1,224,224
11700,3886,1341,2,102,204
11701,3887,1193,2,414,828
11702,3887,1062,3,390,1170
11703,3887,1077,2,360,720
11704,3887,1457,3,386,1158
11705,3887,1099,3,287,861
11706,3888,1164,3,61,183
11707,3888,1076,3,180,540
11708,3889,1208,1,259,259
11709,3889,1174,3,200,600
11710,3889,1001,1,54,54
11711,3890,1070,3,346,1038
11712,3890,1257,1,75,75
11713,3890,1330,1,264,264
11714,3890,1405,3,270,810
11715,3891,1308,1,359,359
11716,3891,1205,3,445,1335
11717,3891,1374,2,143,286
11718,3891,1423,3,231,693
11719,3892,1440,2,195,390
11720,3892,1181,3,51,153
11721,3892,1085,2,326,652
11722,3892,1444,2,245,490
11723,3893,1293,3,160,480
11724,3893,1106,2,344,688
11725,3893,1353,1,69,69
11726,3894,1370,1,300,300
11727,3895,1390,3,180,540
11728,3896,1250,1,85,85
11729,3896,1113,2,136,272
11730,3897,1366,1,129,129
11731,3898,1241,1,164,164
11732,3898,1258,2,448,896
11733,3898,1416,3,338,1014
11734,3898,1002,2,60,120
11735,3899,1450,1,156,156
11736,3899,1235,1,309,309
11737,3899,1465,3,190,570
11738,3899,1021,3,158,474
11739,3899,1320,2,192,384
11740,3900,1427,1,163,163
11741,3901,1229,1,194,194
11742,3901,1183,2,35,70
11743,3901,1373,2,27,54
11744,3901,1338,1,121,121
11745,3901,1322,3,187,561
11746,3902,1399,1,347,347
11747,3902,1304,3,411,1233
11748,3902,1165,3,282,846
11749,3903,1356,2,298,596
11750,3903,1254,1,182,182
11751,3903,1333,1,118,118
11752,3904,1049,2,323,646
11753,3904,1381,3,286,858
11754,3904,1438,2,343,686
11755,3905,1093,3,435,1305
11756,3905,1053,2,39,78
11757,3905,1465,2,190,380
11758,3906,1078,3,316,948
11759,3907,1452,2,75,150
11760,3907,1470,1,438,438
11761,3907,1088,2,440,880
11762,3908,1465,1,190,190
11763,3908,1036,3,99,297
11764,3908,1332,2,70,140
11765,3908,1427,3,163,489
11766,3908,1370,2,300,600
11767,3909,1123,3,134,402
11768,3909,1248,1,160,160
11769,3909,1242,1,73,73
11770,3909,1152,1,301,301
11771,3909,1460,2,182,364
11772,3910,1018,2,156,312
11773,3910,1469,3,362,1086
11774,3911,1230,3,309,927
11775,3911,1108,3,243,729
11776,3912,1139,3,157,471
11777,3913,1188,2,128,256
11778,3913,1235,2,309,618
11779,3914,1391,1,273,273
11780,3914,1014,2,163,326
11781,3914,1192,3,238,714
11782,3915,1275,3,186,558
11783,3915,1336,1,363,363
11784,3916,1455,3,31,93
11785,3917,1362,1,182,182
11786,3918,1484,2,345,690
11787,3918,1259,1,304,304
11788,3918,1224,1,268,268
11789,3918,1199,2,107,214
11790,3919,1061,2,55,110
11791,3919,1355,1,346,346
11792,3919,1058,1,328,328
11793,3919,1338,3,121,363
11794,3920,1398,1,199,199
11795,3920,1353,2,69,138
11796,3920,1356,3,298,894
11797,3920,1157,1,175,175
11798,3921,1493,2,169,338
11799,3922,1072,2,387,774
11800,3922,1432,1,133,133
11801,3923,1262,3,227,681
11802,3923,1461,3,301,903
11803,3924,1071,2,84,168
11804,3924,1081,1,172,172
11805,3924,1349,1,45,45
11806,3924,1216,2,423,846
11807,3925,1271,3,355,1065
11808,3925,1475,2,260,520
11809,3925,1113,1,136,136
11810,3926,1198,1,356,356
11811,3927,1497,1,337,337
11812,3927,1210,2,352,704
11813,3927,1020,1,347,347
11814,3927,1482,2,205,410
11815,3927,1435,3,224,672
11816,3928,1154,1,405,405
11817,3928,1121,3,214,642
11818,3928,1360,1,31,31
11819,3929,1228,2,384,768
11820,3930,1482,3,205,615
11821,3930,1324,1,202,202
11822,3930,1226,3,170,510
11823,3930,1227,3,89,267
11824,3930,1406,1,43,43
11825,3931,1096,3,67,201
11826,3931,1201,3,244,732
11827,3931,1266,2,138,276
11828,3931,1474,3,21,63
11829,3932,1101,1,247,247
11830,3932,1097,3,371,1113
11831,3932,1204,3,267,801
11832,3932,1011,2,90,180
11833,3932,1496,3,140,420
11834,3933,1003,3,84,252
11835,3933,1235,1,309,309
11836,3933,1050,3,151,453
11837,3934,1401,2,189,378
11838,3934,1386,2,388,776
11839,3934,1292,1,267,267
11840,3935,1241,1,164,164
11841,3935,1275,3,186,558
11842,3935,1363,3,235,705
11843,3935,1342,3,418,1254
11844,3935,1374,3,143,429
11845,3936,1112,2,198,396
11846,3936,1023,1,312,312
11847,3936,1158,2,77,154
11848,3936,1352,2,353,706
11849,3936,1025,2,315,630
11850,3937,1457,1,386,386
11851,3937,1494,1,93,93
11852,3938,1026,2,182,364
11853,3939,1088,2,440,880
11854,3939,1450,2,156,312
11855,3939,1399,1,347,347
11856,3940,1418,1,315,315
11857,3940,1370,2,300,600
11858,3940,1356,2,298,596
11859,3940,1269,1,357,357
11860,3941,1365,1,260,260
11861,3941,1483,3,410,1230
11862,3941,1433,2,217,434
11863,3941,1415,3,111,333
11864,3942,1387,2,252,504
11865,3942,1304,3,411,1233
11866,3942,1072,1,387,387
11867,3942,1157,1,175,175
11868,3942,1351,2,360,720
11869,3943,1198,1,356,356
11870,3944,1451,3,182,546
11871,3944,1457,3,386,1158
11872,3945,1135,1,307,307
11873,3946,1089,1,384,384
11874,3946,1384,1,369,369
11875,3946,1308,1,359,359
11876,3946,1076,2,180,360
11877,3947,1089,2,384,768
11878,3948,1264,3,144,432
11879,3949,1195,2,416,832
11880,3949,1475,3,260,780
11881,3949,1344,3,224,672
11882,3949,1191,2,216,432
11883,3949,1416,2,338,676
11884,3950,1277,2,60,120
11885,3951,1472,3,285,855
11886,3951,1130,2,33,66
11887,3951,1218,1,108,108
11888,3951,1046,2,368,736
11889,3952,1487,1,114,114
11890,3953,1375,2,169,338
11891,3953,1354,1,347,347
11892,3953,1288,3,134,402
11893,3953,1477,2,170,340
11894,3954,1054,2,413,826
11895,3954,1114,1,55,55
11896,3955,1032,3,244,732
11897,3955,1425,3,365,1095
11898,3956,1228,2,384,768
11899,3957,1085,1,326,326
11900,3957,1311,3,189,567
11901,3957,1334,2,139,278
11902,3958,1311,3,189,567
11903,3958,1274,3,264,792
11904,3958,1195,2,416,832
11905,3958,1338,2,121,242
11906,3959,1480,2,351,702
11907,3960,1284,2,109,218
11908,3961,1093,3,435,1305
11909,3961,1420,3,403,1209
11910,3961,1453,2,283,566
11911,3961,1321,3,372,1116
11912,3961,1369,1,235,235
11913,3962,1181,1,51,51
11914,3962,1095,3,212,636
11915,3962,1265,1,214,214
11916,3963,1254,2,182,364
11917,3963,1141,3,433,1299
11918,3963,1124,3,249,747
11919,3963,1382,1,76,76
11920,3964,1202,2,303,606
11921,3964,1290,3,341,1023
11922,3964,1496,3,140,420
11923,3964,1282,1,175,175
11924,3964,1019,3,107,321
11925,3965,1189,2,186,372
11926,3965,1371,3,75,225
11927,3965,1216,3,423,1269
11928,3965,1435,1,224,224
11929,3965,1072,3,387,1161
11930,3966,1355,1,346,346
11931,3966,1104,1,209,209
11932,3966,1332,3,70,210
11933,3966,1398,2,199,398
11934,3967,1147,2,170,340
11935,3968,1470,1,438,438
11936,3968,1406,3,43,129
11937,3968,1069,1,290,290
11938,3969,1085,3,326,978
11939,3970,1395,2,184,368
11940,3970,1234,3,200,600
11941,3970,1183,3,35,105
11942,3970,1248,1,160,160
11943,3970,1500,1,187,187
11944,3971,1363,2,235,470
11945,3971,1444,1,245,245
11946,3971,1161,3,439,1317
11947,3972,1147,2,170,340
11948,3972,1339,1,88,88
11949,3972,1316,2,374,748
11950,3972,1193,2,414,828
11951,3973,1203,2,271,542
11952,3973,1250,2,85,170
11953,3973,1476,1,354,354
11954,3973,1259,3,304,912
11955,3973,1087,3,71,213
11956,3974,1059,1,190,190
11957,3974,1397,3,152,456
11958,3974,1201,2,244,488
11959,3974,1427,2,163,326
11960,3975,1222,1,278,278
11961,3975,1414,3,302,906
11962,3975,1444,3,245,735
11963,3976,1484,2,345,690
11964,3976,1464,3,139,417
11965,3976,1078,3,316,948
11966,3976,1027,3,376,1128
11967,3977,1232,1,354,354
11968,3977,1287,2,344,688
11969,3978,1381,3,286,858
11970,3978,1386,3,388,1164
11971,3979,1120,3,428,1284
11972,3979,1374,1,143,143
11973,3979,1323,1,42,42
11974,3980,1136,2,342,684
11975,3980,1378,3,310,930
11976,3980,1073,2,59,118
11977,3980,1357,2,440,880
11978,3980,1056,1,135,135
11979,3981,1071,2,84,168
11980,3982,1358,2,321,642
11981,3983,1251,1,275,275
11982,3983,1199,1,107,107
11983,3983,1113,1,136,136
11984,3984,1490,1,232,232
11985,3984,1498,3,159,477
11986,3984,1473,3,105,315
11987,3984,1147,2,170,340
11988,3984,1238,3,222,666
11989,3985,1302,2,336,672
11990,3985,1191,2,216,432
11991,3985,1101,2,247,494
11992,3986,1156,1,354,354
11993,3986,1201,2,244,488
11994,3987,1446,1,73,73
11995,3987,1379,3,217,651
11996,3987,1327,1,189,189
11997,3988,1092,2,230,460
11998,3988,1342,1,418,418
11999,3988,1319,3,430,1290
12000,3988,1378,1,310,310
12001,3988,1170,1,40,40
12002,3989,1199,3,107,321
12003,3990,1371,3,75,225
12004,3990,1238,3,222,666
12005,3991,1415,2,111,222
12006,3991,1286,2,373,746
12007,3991,1463,1,18,18
12008,3991,1073,2,59,118
12009,3991,1409,3,346,1038
12010,3992,1437,2,308,616
12011,3993,1447,3,405,1215
12012,3993,1066,3,54,162
12013,3993,1001,1,54,54
12014,3993,1189,2,186,372
12015,3993,1160,2,208,416
12016,3994,1137,1,421,421
12017,3994,1256,3,395,1185
12018,3994,1112,1,198,198
12019,3995,1315,1,26,26
12020,3995,1317,3,284,852
12021,3995,1194,3,365,1095
12022,3995,1214,2,113,226
12023,3995,1321,1,372,372
12024,3996,1440,1,195,195
12025,3996,1299,2,245,490
12026,3996,1263,1,136,136
12027,3996,1382,3,76,228
12028,3997,1085,2,326,652
12029,3997,1285,3,120,360
12030,3998,1443,1,127,127
12031,3999,1431,1,258,258
12032,3999,1390,1,180,180
12033,4000,1491,1,408,408
12034,4001,1004,3,272,816
12035,4001,1431,3,258,774
12036,4002,1457,1,386,386
12037,4002,1143,1,353,353
12038,4002,1152,2,301,602
12039,4003,1244,2,282,564
12040,4003,1389,2,326,652
12041,4003,1321,1,372,372
12042,4004,1457,2,386,772
12043,4004,1447,2,405,810
12044,4005,1166,3,312,936
12045,4006,1217,1,131,131
12046,4006,1351,1,360,360
12047,4007,1495,3,173,519
12048,4008,1386,2,388,776
12049,4008,1165,1,282,282
12050,4008,1128,1,240,240
12051,4008,1478,3,264,792
12052,4009,1392,1,212,212
12053,4009,1153,2,336,672
12054,4009,1425,2,365,730
12055,4009,1483,2,410,820
12056,4009,1168,3,321,963
12057,4010,1128,3,240,720
12058,4010,1101,3,247,741
12059,4011,1304,1,411,411
12060,4012,1277,3,60,180
12061,4013,1211,3,102,306
12062,4013,1346,3,375,1125
12063,4013,1420,1,403,403
12064,4014,1461,1,301,301
12065,4014,1128,2,240,480
12066,4014,1166,1,312,312
12067,4015,1020,2,347,694
12068,4015,1159,2,129,258
12069,4015,1162,3,250,750
12070,4015,1079,3,54,162
12071,4016,1066,3,54,162
12072,4017,1143,1,353,353
12073,4017,1174,1,200,200
12074,4017,1404,2,408,816
12075,4017,1209,3,114,342
12076,4018,1414,3,302,906
12077,4018,1407,2,65,130
12078,4018,1230,1,309,309
12079,4019,1045,2,30,60
12080,4019,1240,3,204,612
12081,4019,1149,1,257,257
12082,4019,1200,2,370,740
12083,4020,1406,1,43,43
12084,4020,1156,2,354,708
12085,4020,1404,2,408,816
12086,4021,1014,3,163,489
12087,4021,1094,3,231,693
12088,4021,1470,3,438,1314
12089,4021,1425,2,365,730
12090,4021,1337,2,203,406
12091,4022,1072,2,387,774
12092,4022,1441,2,271,542
12093,4022,1022,1,91,91
12094,4022,1289,3,385,1155
12095,4023,1499,2,41,82
12096,4023,1002,3,60,180
12097,4023,1048,1,295,295
12098,4023,1286,3,373,1119
12099,4023,1254,2,182,364
12100,4024,1489,2,149,298
12101,4024,1094,3,231,693
12102,4024,1299,2,245,490
12103,4024,1088,1,440,440
12104,4024,1166,2,312,624
12105,4025,1440,3,195,585
12106,4026,1200,2,370,740
12107,4026,1191,3,216,648
12108,4027,1198,1,356,356
12109,4027,1202,2,303,606
12110,4027,1447,2,405,810
12111,4027,1158,3,77,231
12112,4027,1119,3,223,669
12113,4028,1320,1,192,192
12114,4028,1359,1,47,47
12115,4028,1346,1,375,375
12116,4028,1182,2,116,232
12117,4029,1322,3,187,561
12118,4029,1234,2,200,400
12119,4029,1266,2,138,276
12120,4029,1348,1,176,176
12121,4030,1177,3,408,1224
12122,4030,1029,2,168,336
12123,4030,1295,3,132,396
12124,4030,1264,3,144,432
12125,4030,1269,1,357,357
12126,4031,1405,1,270,270
12127,4031,1293,1,160,160
12128,4031,1305,3,72,216
12129,4032,1361,2,149,298
12130,4032,1201,3,244,732
12131,4033,1048,3,295,885
12132,4033,1194,3,365,1095
12133,4034,1397,1,152,152
12134,4034,1413,3,124,372
12135,4034,1214,2,113,226
12136,4035,1371,1,75,75
12137,4036,1281,3,42,126
12138,4036,1312,2,280,560
12139,4037,1320,1,192,192
12140,4037,1211,1,102,102
12141,4037,1185,1,86,86
12142,4037,1408,2,353,706
12143,4038,1437,2,308,616
12144,4038,1080,2,278,556
12145,4038,1121,2,214,428
12146,4038,1344,1,224,224
12147,4038,1321,2,372,744
12148,4039,1078,2,316,632
12149,4040,1270,3,145,435
12150,4040,1133,1,188,188
12151,4041,1174,1,200,200
12152,4041,1140,2,422,844
12153,4041,1178,1,149,149
12154,4041,1088,1,440,440
12155,4041,1114,3,55,165
12156,4042,1357,3,440,1320
12157,4042,1024,2,21,42
12158,4042,1423,2,231,462
12159,4042,1393,3,372,1116
12160,4042,1395,2,184,368
12161,4043,1452,1,75,75
12162,4043,1091,1,86,86
12163,4044,1171,2,225,450
12164,4044,1096,2,67,134
12165,4044,1022,1,91,91
12166,4044,1387,1,252,252
12167,4045,1300,1,56,56
12168,4045,1459,2,98,196
12169,4045,1425,2,365,730
12170,4045,1128,2,240,480
12171,4045,1136,3,342,1026
12172,4046,1450,2,156,312
12173,4046,1452,2,75,150
12174,4047,1040,1,225,225
12175,4047,1370,2,300,600
12176,4047,1275,3,186,558
12177,4048,1277,1,60,60
12178,4048,1179,3,335,1005
12179,4048,1099,1,287,287
12180,4048,1314,3,274,822
12181,4049,1089,3,384,1152
12182,4049,1257,2,75,150
12183,4050,1472,2,285,570
12184,4050,1069,1,290,290
12185,4051,1055,1,132,132
12186,4051,1004,2,272,544
12187,4052,1500,3,187,561
12188,4052,1233,2,350,700
12189,4052,1034,3,422,1266
12190,4052,1269,3,357,1071
12191,4052,1294,2,333,666
12192,4053,1190,2,182,364
12193,4053,1306,3,24,72
12194,4053,1451,3,182,546
12195,4054,1283,2,28,56
12196,4054,1059,2,190,380
12197,4054,1039,2,52,104
12198,4054,1401,1,189,189
12199,4055,1070,2,346,692
12200,4055,1128,2,240,480
12201,4056,1260,2,168,336
12202,4056,1276,2,22,44
12203,4056,1349,1,45,45
12204,4056,1425,1,365,365
12205,4056,1129,3,315,945
12206,4057,1214,3,113,339
12207,4057,1367,3,251,753
12208,4057,1498,1,159,159
12209,4057,1211,1,102,102
12210,4058,1227,2,89,178
12211,4058,1010,1,243,243
12212,4058,1199,3,107,321
12213,4058,1319,1,430,430
12214,4059,1465,3,190,570
12215,4059,1236,3,197,591
12216,4060,1167,3,151,453
12217,4061,1078,3,316,948
12218,4061,1239,2,224,448
12219,4061,1181,2,51,102
12220,4061,1164,2,61,122
12221,4061,1253,3,337,1011
12222,4062,1361,3,149,447
12223,4062,1317,2,284,568
12224,4062,1309,3,18,54
12225,4062,1042,1,424,424
12226,4062,1469,1,362,362
12227,4063,1490,1,232,232
12228,4063,1365,2,260,520
12229,4063,1431,3,258,774
12230,4063,1128,1,240,240
12231,4063,1415,2,111,222
12232,4064,1031,1,167,167
12233,4064,1190,1,182,182
12234,4064,1409,2,346,692
12235,4064,1456,1,44,44
12236,4064,1165,2,282,564
12237,4065,1268,3,347,1041
12238,4066,1333,3,118,354
12239,4066,1012,3,445,1335
12240,4066,1363,2,235,470
12241,4066,1404,1,408,408
12242,4066,1112,1,198,198
12243,4067,1001,3,54,162
12244,4067,1027,1,376,376
12245,4067,1177,2,408,816
12246,4067,1401,2,189,378
12247,4067,1135,2,307,614
12248,4068,1385,3,371,1113
12249,4068,1434,2,231,462
12250,4068,1358,3,321,963
12251,4069,1219,2,317,634
12252,4069,1158,3,77,231
12253,4069,1179,3,335,1005
12254,4070,1311,2,189,378
12255,4070,1092,2,230,460
12256,4070,1122,2,278,556
12257,4070,1208,1,259,259
12258,4070,1143,3,353,1059
12259,4071,1082,1,40,40
12260,4071,1429,1,347,347
12261,4071,1148,3,19,57
12262,4072,1301,1,103,103
12263,4072,1426,3,383,1149
12264,4072,1393,1,372,372
12265,4072,1151,3,208,624
12266,4072,1326,1,366,366
12267,4073,1221,1,273,273
12268,4073,1242,1,73,73
12269,4073,1495,3,173,519
12270,4073,1464,2,139,278
12271,4074,1451,3,182,546
12272,4074,1281,1,42,42
12273,4074,1096,2,67,134
12274,4075,1305,3,72,216
12275,4075,1414,2,302,604
12276,4076,1444,2,245,490
12277,4076,1289,1,385,385
12278,4076,1398,1,199,199
12279,4076,1476,1,354,354
12280,4077,1425,1,365,365
12281,4077,1343,1,116,116
12282,4077,1247,3,205,615
12283,4078,1340,3,256,768
12284,4079,1136,2,342,684
12285,4079,1286,2,373,746
12286,4080,1267,2,415,830
12287,4080,1055,1,132,132
12288,4080,1337,2,203,406
12289,4080,1130,1,33,33
12290,4081,1129,3,315,945
12291,4081,1379,1,217,217
12292,4081,1431,3,258,774
12293,4082,1259,2,304,608
12294,4082,1113,3,136,408
12295,4082,1252,3,272,816
12296,4082,1142,2,124,248
12297,4083,1241,3,164,492
12298,4083,1280,3,184,552
12299,4084,1429,2,347,694
12300,4084,1424,2,83,166
12301,4084,1402,1,446,446
12302,4084,1022,2,91,182
12303,4084,1322,1,187,187
12304,4085,1309,3,18,54
12305,4085,1125,1,45,45
12306,4085,1461,2,301,602
12307,4086,1321,2,372,744
12308,4086,1061,2,55,110
12309,4086,1484,2,345,690
12310,4086,1260,1,168,168
12311,4087,1240,3,204,612
12312,4087,1049,3,323,969
12313,4087,1297,2,50,100
12314,4088,1301,2,103,206
12315,4088,1219,3,317,951
12316,4088,1338,1,121,121
12317,4088,1091,1,86,86
12318,4089,1099,2,287,574
12319,4089,1463,2,18,36
12320,4089,1474,3,21,63
12321,4089,1404,3,408,1224
12322,4089,1107,3,397,1191
12323,4090,1038,1,127,127
12324,4090,1284,2,109,218
12325,4090,1146,3,417,1251
12326,4090,1119,2,223,446
12327,4090,1314,2,274,548
12328,4091,1492,3,214,642
12329,4091,1441,2,271,542
12330,4092,1428,3,157,471
12331,4093,1459,3,98,294
12332,4093,1072,3,387,1161
12333,4093,1242,2,73,146
12334,4094,1005,2,355,710
12335,4094,1474,3,21,63
12336,4094,1064,3,124,372
12337,4094,1285,3,120,360
12338,4094,1159,3,129,387
